time,distance,position,state,cact_mode,SOC,action,act_mode
0.01,0,P0,0,,0.59,-1,0.0
0.02,0,P0,0,,0.59,-1,0.0
0.03,0,P0,0,,0.59,-1,0.0
0.04,0,P0,0,,0.59,-1,0.0
0.05,0,P0,0,,0.59,-1,0.0
0.06,0,P0,0,,0.59,-1,0.0
0.07,0,P0,0,,0.59,-1,0.0
0.08,0,P0,0,,0.59,-1,0.0
0.09,0,P0,0,,0.59,-1,0.0
0.1,0,P0,0,,0.59,-1,0.0
0.11,0,P0,0,,0.59,-1,0.0
0.12,0,P0,0,,0.59,-1,0.0
0.13,0,P0,0,,0.59,-1,0.0
0.14,0,P0,0,,0.59,-1,0.0
0.15,0,P0,0,,0.59,-1,0.0
0.16,0,P0,0,,0.59,-1,0.0
0.17,0,P0,0,,0.59,-1,0.0
0.18,0,P0,0,,0.59,-1,0.0
0.19,0,P0,0,,0.59,-1,0.0
0.2,0,P0,0,,0.59,-1,0.0
0.21,0,P0,0,,0.59,-1,0.0
0.22,0,P0,0,,0.59,-1,0.0
0.23,0,P0,0,,0.59,-1,0.0
0.24,0,P0,0,,0.59,-1,0.0
0.25,0,P0,0,,0.59,-1,0.0
0.26,0,P0,0,,0.59,-1,0.0
0.27,0,P0,0,,0.59,-1,0.0
0.28,0,P0,0,,0.59,-1,0.0
0.29,0,P0,0,,0.59,-1,0.0
0.3,0,P0,0,,0.59,-1,0.0
0.31,0,P0,0,,0.59,-1,0.0
0.32,0,P0,0,,0.59,-1,0.0
0.33,0,P0,0,,0.59,-1,0.0
0.34,0,P0,0,,0.59,-1,0.0
0.35,0,P0,0,,0.59,-1,0.0
0.36,0,P0,0,,0.59,-1,0.0
0.37,0,P0,0,,0.59,-1,0.0
0.38,0,P0,0,,0.59,-1,0.0
0.39,0,P0,0,,0.59,-1,0.0
0.4,0,P0,0,,0.59,-1,0.0
0.41,0,P0,0,,0.59,-1,0.0
0.42,0,P0,0,,0.59,-1,0.0
0.43,0,P0,0,,0.59,-1,0.0
0.44,0,P0,0,,0.59,-1,0.0
0.45,0,P0,0,,0.59,-1,0.0
0.46,0,P0,0,,0.59,-1,0.0
0.47,0,P0,0,,0.59,-1,0.0
0.48,0,P0,0,,0.59,-1,0.0
0.49,1.0,0-10,0,,0.42,-1,0.0
0.5,2.0,0-10,0,,0.42,-1,0.0
0.51,3.0,0-10,0,,0.42,-1,0.0
0.52,4.0,0-10,0,,0.42,-1,0.0
0.53,5.0,0-10,0,,0.42,-1,0.0
0.54,6.0,0-10,0,,0.42,-1,0.0
0.55,7.0,0-10,0,,0.42,-1,0.0
0.56,8.0,0-10,0,,0.42,-1,0.0
0.57,9.0,0-10,0,,0.42,-1,0.0
0.58,10.0,0-10,0,,0.42,-1,0.0
0.59,11.0,0-10,0,,0.42,-1,0.0
0.6,12.0,0-10,0,,0.42,-1,0.0
0.61,13.0,0-10,0,,0.42,-1,0.0
0.62,14.0,0-10,0,,0.42,-1,0.0
0.63,15.0,0-10,0,,0.42,-1,0.0
0.64,16.0,0-10,0,,0.42,-1,0.0
0.65,17.0,0-10,0,,0.42,-1,0.0
0.66,18.0,0-10,0,,0.42,-1,0.0
0.67,19.0,0-10,0,,0.42,-1,0.0
0.68,20.0,0-10,0,,0.42,-1,0.0
0.69,21.0,0-10,0,,0.42,-1,0.0
0.7,22.0,0-10,0,,0.42,-1,0.0
0.71,23.0,0-10,0,,0.42,-1,0.0
0.72,24.0,0-10,0,,0.42,-1,0.0
0.73,25.0,0-10,0,,0.42,-1,0.0
0.74,26.0,0-10,0,,0.42,-1,0.0
0.75,27.0,0-10,0,,0.42,-1,0.0
0.76,28.0,0-10,0,,0.42,-1,0.0
0.77,29.0,0-10,0,,0.42,-1,0.0
0.78,30.0,0-10,0,,0.42,-1,0.0
0.79,31.0,0-10,0,,0.42,-1,0.0
0.8,32.0,0-10,0,,0.42,-1,0.0
0.81,33.0,0-10,0,,0.42,-1,0.0
0.82,34.0,0-10,0,,0.42,-1,0.0
0.83,35.0,0-10,0,,0.42,-1,0.0
0.84,36.0,0-10,0,,0.42,-1,0.0
0.85,37.0,0-10,0,,0.42,-1,0.0
0.86,38.0,0-10,0,,0.42,-1,0.0
0.87,39.0,0-10,0,,0.42,-1,0.0
0.88,40.0,0-10,0,,0.42,-1,0.0
0.89,41.0,0-10,0,,0.42,-1,0.0
0.9,42.0,0-10,0,,0.42,-1,0.0
0.91,43.0,0-10,0,,0.42,-1,0.0
0.92,44.0,0-10,0,,0.42,-1,0.0
0.93,45.0,0-10,0,,0.42,-1,0.0
0.94,46.0,0-10,0,,0.42,-1,0.0
0.95,47.0,0-10,0,,0.42,-1,0.0
0.96,48.0,0-10,0,,0.42,-1,0.0
0.97,49.0,0-10,0,,0.42,-1,0.0
0.98,50.0,0-10,0,,0.42,-1,0.0
0.99,51.0,0-10,0,,0.42,-1,0.0
1.0,52.0,0-10,0,,0.42,-1,0.0
1.01,53.0,0-10,0,,0.42,-1,0.0
1.02,54.0,0-10,0,,0.42,-1,0.0
1.03,55.0,0-10,0,,0.42,-1,0.0
1.04,56.0,0-10,0,,0.42,-1,0.0
1.05,57.0,0-10,0,,0.42,-1,0.0
1.06,58.0,0-10,0,,0.42,-1,0.0
1.07,59.0,0-10,0,,0.42,-1,0.0
1.08,60.0,0-10,0,,0.42,-1,0.0
1.09,61.0,0-10,0,,0.42,-1,0.0
1.1,62.0,0-10,0,,0.42,-1,0.0
1.11,63.0,0-10,0,,0.42,-1,0.0
1.12,64.0,0-10,0,,0.42,-1,0.0
1.13,65.0,0-10,0,,0.42,-1,0.0
1.14,66.0,0-10,0,,0.42,-1,0.0
1.15,67.0,0-10,0,,0.42,-1,0.0
1.16,68.0,0-10,0,,0.42,-1,0.0
1.17,69.0,10-11,0,,0.275,-1,0.0
1.18,70.0,10-11,0,,0.275,-1,0.0
1.19,71.0,10-11,0,,0.275,-1,0.0
1.2,72.0,10-11,0,,0.275,-1,0.0
1.21,73.0,10-11,0,,0.275,-1,0.0
1.22,74.0,10-11,0,,0.275,-1,0.0
1.23,75.0,10-11,0,,0.275,-1,0.0
1.24,76.0,10-11,0,,0.275,-1,0.0
1.25,77.0,10-11,0,,0.275,-1,0.0
1.26,78.0,10-11,0,,0.275,-1,0.0
1.27,79.0,10-11,0,,0.275,-1,0.0
1.28,80.0,10-11,0,,0.275,-1,0.0
1.29,81.0,10-11,0,,0.275,-1,0.0
1.3,82.0,10-11,0,,0.275,-1,0.0
1.31,83.0,10-11,0,,0.275,-1,0.0
1.32,84.0,10-11,0,,0.275,-1,0.0
1.33,85.0,10-11,0,,0.275,-1,0.0
1.34,86.0,10-11,0,,0.275,-1,0.0
1.35,87.0,10-11,0,,0.275,-1,0.0
1.36,88.0,10-11,0,,0.275,-1,0.0
1.37,89.0,10-11,0,,0.275,-1,0.0
1.38,90.0,10-11,0,,0.275,-1,0.0
1.39,91.0,10-11,0,,0.275,-1,0.0
1.4,92.0,10-11,0,,0.275,-1,0.0
1.41,93.0,10-11,0,,0.275,-1,0.0
1.42,94.0,10-11,0,,0.275,-1,0.0
1.43,95.0,10-11,0,,0.275,-1,0.0
1.44,96.0,10-11,0,,0.275,-1,0.0
1.45,97.0,10-11,0,,0.275,-1,0.0
1.46,98.0,10-11,0,,0.275,-1,0.0
1.47,99.0,10-11,0,,0.275,-1,0.0
1.48,100.0,10-11,0,,0.275,-1,0.0
1.49,101.0,10-11,0,,0.275,-1,0.0
1.5,102.0,10-11,0,,0.275,-1,0.0
1.51,103.0,10-11,0,,0.275,-1,0.0
1.52,104.0,10-11,0,,0.275,-1,0.0
1.53,105.0,10-11,0,,0.275,-1,0.0
1.54,106.0,10-11,0,,0.275,-1,0.0
1.55,107.0,10-11,0,,0.275,-1,0.0
1.56,108.0,10-11,0,,0.275,-1,0.0
1.57,109.0,10-11,0,,0.275,-1,0.0
