time,distance,position,state,cact_mode,SOC,action,act_mode
0.01,0,P0,0,,0.59,-1,0.0
0.02,0,P0,0,,0.59,-1,0.0
0.03,0,P0,0,,0.59,-1,0.0
0.04,0,P0,0,,0.59,-1,0.0
0.05,0,P0,0,,0.59,-1,0.0
0.06,0,P0,0,,0.59,-1,0.0
0.07,0,P0,0,,0.59,-1,0.0
0.08,0,P0,0,,0.59,-1,0.0
0.09,0,P0,0,,0.59,-1,0.0
0.1,0,P0,0,,0.59,-1,0.0
0.11,0,P0,0,,0.59,-1,0.0
0.12,0,P0,0,,0.59,-1,0.0
0.13,0,P0,0,,0.59,-1,0.0
0.14,0,P0,0,,0.59,-1,0.0
0.15,0,P0,0,,0.59,-1,0.0
0.16,0,P0,0,,0.59,-1,0.0
0.17,0,P0,0,,0.59,-1,0.0
0.18,0,P0,0,,0.59,-1,0.0
0.19,0,P0,0,,0.59,-1,0.0
0.2,0,P0,0,,0.59,-1,0.0
0.21,0,P0,0,,0.59,-1,0.0
0.22,0,P0,0,,0.59,-1,0.0
0.23,0,P0,0,,0.59,-1,0.0
0.24,0,P0,0,,0.59,-1,0.0
0.25,0,P0,0,,0.59,-1,0.0
0.26,0,P0,0,,0.59,-1,0.0
0.27,1.0,0-10,0,,0.42,-1,0.0
0.28,2.0,0-10,0,,0.42,-1,0.0
0.29,3.0,0-10,0,,0.42,-1,0.0
0.3,4.0,0-10,0,,0.42,-1,0.0
0.31,5.0,0-10,0,,0.42,-1,0.0
0.32,6.0,0-10,0,,0.42,-1,0.0
0.33,7.0,0-10,0,,0.42,-1,0.0
0.34,8.0,0-10,0,,0.42,-1,0.0
0.35,9.0,0-10,0,,0.42,-1,0.0
0.36,10.0,0-10,0,,0.42,-1,0.0
0.37,11.0,0-10,0,,0.42,-1,0.0
0.38,12.0,0-10,0,,0.42,-1,0.0
0.39,13.0,0-10,0,,0.42,-1,0.0
0.4,14.0,0-10,0,,0.42,-1,0.0
0.41,15.0,0-10,0,,0.42,-1,0.0
0.42,16.0,0-10,0,,0.42,-1,0.0
0.43,17.0,0-10,0,,0.42,-1,0.0
0.44,18.0,0-10,0,,0.42,-1,0.0
0.45,19.0,0-10,0,,0.42,-1,0.0
0.46,20.0,0-10,0,,0.42,-1,0.0
0.47,21.0,0-10,0,,0.42,-1,0.0
0.48,22.0,0-10,0,,0.42,-1,0.0
0.49,23.0,0-10,0,,0.42,-1,0.0
0.5,24.0,0-10,0,,0.42,-1,0.0
0.51,25.0,0-10,0,,0.42,-1,0.0
0.52,26.0,0-10,0,,0.42,-1,0.0
0.53,27.0,0-10,0,,0.42,-1,0.0
0.54,28.0,0-10,0,,0.42,-1,0.0
0.55,29.0,0-10,0,,0.42,-1,0.0
0.56,30.0,0-10,0,,0.42,-1,0.0
0.57,31.0,0-10,0,,0.42,-1,0.0
0.58,32.0,0-10,0,,0.42,-1,0.0
0.59,33.0,0-10,0,,0.42,-1,0.0
0.6,34.0,0-10,0,,0.42,-1,0.0
0.61,35.0,0-10,0,,0.42,-1,0.0
0.62,36.0,0-10,0,,0.42,-1,0.0
0.63,37.0,0-10,0,,0.42,-1,0.0
0.64,38.0,0-10,0,,0.42,-1,0.0
0.65,39.0,0-10,0,,0.42,-1,0.0
0.66,40.0,0-10,0,,0.42,-1,0.0
0.67,41.0,0-10,0,,0.42,-1,0.0
0.68,42.0,0-10,0,,0.42,-1,0.0
0.69,43.0,0-10,0,,0.42,-1,0.0
0.7,44.0,0-10,0,,0.42,-1,0.0
0.71,45.0,0-10,0,,0.42,-1,0.0
0.72,46.0,0-10,0,,0.42,-1,0.0
0.73,47.0,0-10,0,,0.42,-1,0.0
0.74,48.0,0-10,0,,0.42,-1,0.0
0.75,49.0,0-10,0,,0.42,-1,0.0
0.76,50.0,0-10,0,,0.42,-1,0.0
0.77,51.0,0-10,0,,0.42,-1,0.0
0.78,52.0,0-10,0,,0.42,-1,0.0
0.79,53.0,0-10,0,,0.42,-1,0.0
0.8,54.0,0-10,0,,0.42,-1,0.0
0.81,55.0,0-10,0,,0.42,-1,0.0
0.82,56.0,0-10,0,,0.42,-1,0.0
0.83,57.0,0-10,0,,0.42,-1,0.0
0.84,58.0,0-10,0,,0.42,-1,0.0
0.85,59.0,0-10,0,,0.42,-1,0.0
0.86,60.0,0-10,0,,0.42,-1,0.0
0.87,61.0,0-10,0,,0.42,-1,0.0
0.88,62.0,0-10,0,,0.42,-1,0.0
0.89,63.0,0-10,0,,0.42,-1,0.0
0.9,64.0,0-10,0,,0.42,-1,0.0
0.91,65.0,0-10,0,,0.42,-1,0.0
0.92,66.0,0-10,0,,0.42,-1,0.0
0.93,67.0,0-10,0,,0.42,-1,0.0
0.94,68.0,0-10,0,,0.42,-1,0.0
0.95,69.0,10-11,0,,0.275,-1,0.0
0.96,70.0,10-11,0,,0.275,-1,0.0
0.97,71.0,10-11,0,,0.275,-1,0.0
0.98,72.0,10-11,0,,0.275,-1,0.0
0.99,73.0,10-11,0,,0.275,-1,0.0
1.0,74.0,10-11,0,,0.275,-1,0.0
1.01,75.0,10-11,0,,0.275,-1,0.0
1.02,76.0,10-11,0,,0.275,-1,0.0
1.03,77.0,10-11,0,,0.275,-1,0.0
1.04,78.0,10-11,0,,0.275,-1,0.0
1.05,79.0,10-11,0,,0.275,-1,0.0
1.06,80.0,10-11,0,,0.275,-1,0.0
1.07,81.0,10-11,0,,0.275,-1,0.0
1.08,82.0,10-11,0,,0.275,-1,0.0
1.09,83.0,10-11,0,,0.275,-1,0.0
1.1,84.0,10-11,0,,0.275,-1,0.0
1.11,85.0,10-11,0,,0.275,-1,0.0
1.12,86.0,10-11,0,,0.275,-1,0.0
1.13,87.0,10-11,0,,0.275,-1,0.0
1.14,88.0,10-11,0,,0.275,-1,0.0
1.15,89.0,10-11,0,,0.275,-1,0.0
1.16,90.0,10-11,0,,0.275,-1,0.0
1.17,91.0,10-11,0,,0.275,-1,0.0
1.18,92.0,10-11,0,,0.275,-1,0.0
1.19,93.0,10-11,0,,0.275,-1,0.0
1.2,94.0,10-11,0,,0.275,-1,0.0
1.21,95.0,10-11,0,,0.275,-1,0.0
1.22,96.0,10-11,0,,0.275,-1,0.0
1.23,97.0,10-11,0,,0.275,-1,0.0
1.24,98.0,10-11,0,,0.275,-1,0.0
1.25,99.0,10-11,0,,0.275,-1,0.0
1.26,100.0,10-11,0,,0.275,-1,0.0
1.27,101.0,10-11,0,,0.275,-1,0.0
1.28,102.0,10-11,0,,0.275,-1,0.0
1.29,103.0,10-11,0,,0.275,-1,0.0
1.3,104.0,10-11,0,,0.275,-1,0.0
1.31,105.0,10-11,0,,0.275,-1,0.0
1.32,106.0,10-11,0,,0.275,-1,0.0
1.33,107.0,10-11,0,,0.275,-1,0.0
1.34,108.0,10-11,0,,0.275,-1,0.0
1.35,109.0,10-11,0,,0.275,-1,0.0
1.36,110.0,10-11,0,,0.275,-1,0.0
1.37,111.0,10-11,0,,0.275,-1,0.0
1.38,112.0,10-11,0,,0.275,-1,0.0
1.39,113.0,10-11,0,,0.275,-1,0.0
1.4,114.0,10-11,0,,0.275,-1,0.0
1.41,115.0,10-11,0,,0.275,-1,0.0
1.42,116.0,10-11,0,,0.275,-1,0.0
1.43,117.0,10-11,0,,0.275,-1,0.0
1.44,118.0,10-11,0,,0.275,-1,0.0
1.45,119.0,10-11,0,,0.275,-1,0.0
1.46,120.0,10-11,0,,0.275,-1,0.0
1.47,121.0,10-11,0,,0.275,-1,0.0
1.48,122.0,10-11,0,,0.275,-1,0.0
1.49,123.0,10-11,0,,0.275,-1,0.0
1.5,124.0,10-11,0,,0.275,-1,0.0
1.51,125.0,10-11,0,,0.275,-1,0.0
1.52,126.0,10-11,0,,0.275,-1,0.0
1.53,126.0,P11,1,,0.8,16,2.0
1.54,126.0,P11,1,,0.8,16,2.0
1.55,126.0,P11,1,,0.8,16,2.0
